NumMentions,ActionGeo_Lat,ActionGeo_Long,SQLDATE,ActionGeo_FullName,ActionGeo_Type
121,45.4167,-75.7,20120530,"Ottawa, Ontario, Canada",4
121,45.4167,-75.7,20120530,"Ottawa, Ontario, Canada",4
149,45.4167,-75.7,20120530,"Ottawa, Ontario, Canada",4
144,47.5,-72.0,20120531,"Quebec, Quebec, Canada",4
253,45.5,-73.5833,20120602,"Montreal, Quebec, Canada",4
253,45.5,-73.5833,20120602,"Montreal, Quebec, Canada",4
154,52.5167,13.4,20120612,"Berlin, Berlin, Germany",4
179,35.75,51.5148,20120612,"Tehran, Tehran, Iran",4
128,35.0,20.0,20120612,"Mediterranean Sea, Oceans (general), Oceans",4
116,53.3331,-6.24889,20120613,"Dublin, Dublin, Ireland",4
153,47.3667,8.55,20120615,"Zurich, ZüSZ, Switzerland",4
357,6.93194,79.8478,20120629,"Colombo, Western, Sri Lanka",4
422,6.93194,79.8478,20120630,"Colombo, Western, Sri Lanka",4
220,31.9223,12.252,20120702,"Zintan, Libya (general), Libya",4
110,16.8053,96.1561,20120703,"Yangon, Yangon, Myanmar",4
104,16.8053,96.1561,20120703,"Yangon, Yangon, Myanmar",4
101,37.8333,69.0,20120712,"Khatlon, Khatlon, Tajikistan",5
176,46.1956,6.14811,20120714,"Geneva, Genè, Switzerland",4
109,26.5208,50.0245,20120715,"Qatif, Saudi Arabia (general), Saudi Arabia",4
109,26.5208,50.0245,20120715,"Qatif, Saudi Arabia (general), Saudi Arabia",4
105,37.0227,127.505,20120720,"Kim Jong, Ch'ungch'ong-bukto, South Korea",4
105,37.0227,127.505,20120720,"Kim Jong, Ch'ungch'ong-bukto, South Korea",4
180,38.0,-97.0,20120725,United States,1
138,23.1319,-82.3642,20120725,"Havana, Ciudad de La Habana, Cuba",4
117,38.0,-97.0,20120725,United States,1
110,55.95,-3.2,20120728,"Edinburgh, Edinburgh, City of, United Kingdom",4
181,55.7522,37.6156,20120730,"Moscow, Moskva, Russia",4
360,56.7483,99.0322,20120817,"Kirill, Irkutskaya Oblast', Russia",4
368,55.7522,37.6156,20120817,"Moscow, Moskva, Russia",4
170,33.7,73.1667,20120822,"Islamabad, Islamabad, Pakistan",4
517,37.9833,23.7333,20120822,"Athen, AttikíR, Greece",4
345,37.9833,23.7333,20120822,"Athen, AttikíR, Greece",4
180,33.7,73.1667,20120823,"Islamabad, Islamabad, Pakistan",4
132,33.0,44.0,20120828,Iraq,1
171,40.4,-3.68333,20120901,"Madrid, Madrid, Spain",4
111,32.8925,13.18,20120905,"Tripoli, Tarabulus, Libya",4
118,35.5,12.6,20120907,"Lampedusa, Italy (general), Italy",4
448,30.05,31.25,20120916,"Cairo, Al Qahirah, Egypt",4
116,15.0,30.0,20120916,Sudan,1
144,38.0,-97.0,20120929,United States,1
330,38.0,-97.0,20120930,United States,1
274,31.1801,-91.8749,20121001,"Louisiana, United States",2
292,31.1801,-91.8749,20121001,"Louisiana, United States",2
208,31.1801,-91.8749,20121002,"Louisiana, United States",2
252,31.1801,-91.8749,20121002,"Louisiana, United States",2
120,33.3386,44.3939,20121007,"Baghdad, Baghdad, Iraq",4
138,21.05,96.5167,20121027,"Myaing, Shan State, Myanmar",4
220,24.0,90.0,20121027,Bangladesh,1
220,24.0,90.0,20121027,Bangladesh,1
140,21.05,96.5167,20121027,"Myaing, Shan State, Myanmar",4
308,35.8645,36.8059,20121102,"Saraqeb, Idlib, Syria",4
230,29.3375,47.6581,20121103,Kuwait,1
230,29.3375,47.6581,20121103,Kuwait,1
260,-13.5,34.0,20121108,Malawi,1
132,53.0,-8.0,20121117,Ireland,1
110,-0.5333,166.917,20121120,Nauru,1
488,-34.0,-64.0,20121210,Argentina,1
280,38.4833,15.9667,20121217,"Rosarno, Calabria, Italy",4
168,34.0078,71.5733,20130116,"Peshawar, North-West Frontier, Pakistan",4
198,33.3667,43.7167,20130126,"Anbar, Al Anbar, Iraq",4
132,33.3667,43.7167,20130126,"Anbar, Al Anbar, Iraq",4
102,55.7522,37.6156,20130127,"Kremlin, Moskva, Russia",4
124,31.1981,29.9192,20130202,"Alexandria, Al Iskandariyah, Egypt",4
201,30.05,31.25,20130202,"Cairo, Al Qahirah, Egypt",4
110,27.135,-13.1625,20130217,"Laayoune, Western Sahara (general), Western Sahara",4
110,27.135,-13.1625,20130217,"Laayoune, Western Sahara (general), Western Sahara",4
110,27.135,-13.1625,20130217,"Laayoune, Western Sahara (general), Western Sahara",4
340,6.74357,-7.28827,20130301,"Niambly, Cavaly, Cote D'ivoire",4
340,6.74357,-7.28827,20130301,"Niambly, Cavaly, Cote D'ivoire",4
